,yr_released,report_year,supervising_dist,release_type,race_ethnicity,age_released,sex,crime_class,crime_type,crime_subtype,recidivist,target_pop
18557,2014,2017,,,Black - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Assault,No,Yes
18558,2014,2017,,,Black - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Assault,No,Yes
18559,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,Yes
18560,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,No,Yes
18561,2014,2017,3JD,Parole,American Indian or Alaska Native - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,Yes,No
18562,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Female,C Felony,Drug,Trafficking,Yes,Yes
18563,2014,2017,,,White - Hispanic,Under 25,Male,D Felony,Public Order,Flight/Escape,Yes,Yes
18564,2014,2017,,,White - Non-Hispanic,25-34,Female,Serious Misdemeanor,Drug,Drug Possession,No,Yes
18565,2014,2017,1JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Property,Burglary,Yes,No
18566,2014,2017,4JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Violent,Assault,No,No
18567,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,No
18568,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes,Yes
18569,2014,2017,,,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Drug,Drug Possession,No,No
18570,2014,2017,,,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Drug,Drug Possession,No,No
18571,2014,2017,,,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Drug,Drug Possession,No,No
18572,2014,2017,,,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Drug,Drug Possession,No,No
18573,2014,2017,6JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,Yes,Yes
18574,2014,2017,,,White - Non-Hispanic,45-54,Male,D Felony,Drug,Drug Possession,No,Yes
18575,2014,2017,1JD,Parole,White - Non-Hispanic,35-44,Female,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,Yes
18576,2014,2017,8JD,Parole,White - Non-Hispanic,25-34,Male,B Felony,Drug,Trafficking,Yes,No
18577,2014,2017,2JD,Parole,Black - Non-Hispanic,45-54,Male,D Felony,Public Order,OWI,No,No
18578,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Vandalism,No,No
18579,2014,2017,4JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
18580,2014,2017,4JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
18581,2014,2017,4JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
18582,2014,2017,4JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,No
18583,2014,2017,,,Black - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Property,Theft,No,No
18584,2014,2017,,,Black - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Property,Theft,No,No
18585,2014,2017,,,Black - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Property,Theft,No,No
18586,2014,2017,1JD,Parole,White - Non-Hispanic,55 and Older,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,Yes
18587,2014,2017,5JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Property,Theft,No,No
18588,2014,2017,5JD,Parole,Black - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18589,2014,2017,5JD,Parole,Black - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18590,2014,2017,5JD,Parole,Black - Non-Hispanic,Under 25,Male,B Felony,Other,Other Criminal,Yes,No
18591,2014,2017,7JD,Parole,Black - Non-Hispanic,Under 25,Male,D Felony,Violent,Assault,No,No
18592,2014,2017,7JD,Parole,Black - Non-Hispanic,Under 25,Male,D Felony,Violent,Assault,No,No
18593,2014,2017,,,White - Non-Hispanic,35-44,Female,C Felony,Property,Burglary,No,Yes
18594,2014,2017,1JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Forgery/Fraud,No,No
18595,2014,2017,1JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Violent,Other Violent,Yes,Yes
18596,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,B Felony,Drug,Trafficking,Yes,No
18597,2014,2017,6JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Other Public Order,No,No
18598,2014,2017,4JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Property,Arson,No,No
18599,2014,2017,5JD,Parole,Black - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,Yes,No
18600,2014,2017,,,American Indian or Alaska Native - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,No
18601,2014,2017,,,American Indian or Alaska Native - Non-Hispanic,25-34,Male,D Felony,Drug,Drug Possession,Yes,Yes
18602,2014,2017,,,Black - Non-Hispanic,25-34,Male,D Felony,Drug,Other Drug,No,Yes
18603,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes,No
18604,2014,2017,5JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,Yes,No
18605,2014,2017,8JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Drug,Drug Possession,No,No
18606,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Drug,Drug Possession,Yes,No
18607,2014,2017,,,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Other Public Order,No,No
18608,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Other Public Order,No,Yes
18609,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Other Public Order,No,Yes
18610,2014,2017,,,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Property,Theft,No,Yes
18611,2014,2017,,,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Property,Theft,No,Yes
18612,2014,2017,,,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Property,Theft,No,Yes
18613,2014,2017,1JD,Parole,White - Non-Hispanic,Under 25,Female,C Felony,Drug,Trafficking,No,No
18614,2014,2017,5JD,Parole,Black - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,Yes
18615,2014,2017,,,Black - Non-Hispanic,Under 25,Female,Aggravated Misdemeanor,Violent,Other Violent,No,Yes
18616,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,Yes,Yes
18617,2014,2017,8JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Property,Burglary,Yes,Yes
18618,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,No
18619,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes,Yes
18620,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,Yes,Yes
18621,2014,2017,,,Asian or Pacific Islander - Non-Hispanic,45-54,Male,C Felony,Property,Arson,No,No
18622,2014,2017,1JD,Parole,Black - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,No,No
18623,2014,2017,1JD,Parole,Black - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,No,No
18624,2014,2017,2JD,Parole,White - Hispanic,35-44,Female,Aggravated Misdemeanor,Violent,Assault,No,No
18625,2014,2017,6JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Violent,Assault,No,No
18626,2014,2017,6JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Violent,Assault,No,No
18627,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18628,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18629,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18630,2014,2017,7JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Public Order,Flight/Escape,Yes,No
18631,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Drug,Drug Possession,No,No
18632,2014,2017,,,Black - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,Yes,Yes
18633,2014,2017,,,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Arson,Yes,No
18634,2014,2017,1JD,Parole,White - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,No
18635,2014,2017,,,White - Non-Hispanic,Under 25,Male,C Felony,Violent,Sex,Yes,No
18636,2014,2017,3JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
18637,2014,2017,,,White - Non-Hispanic,35-44,Male,D Felony,Public Order,Other Public Order,Yes,No
18638,2014,2017,,,White - Non-Hispanic,35-44,Male,Special Sentence 2005,Violent,Sex,Yes,Yes
18639,2014,2017,5JD,Parole,Black - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,No,Yes
18640,2014,2017,6JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,No
18641,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Female,D Felony,Property,Theft,Yes,No
18642,2014,2017,4JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Violent,Assault,Yes,No
18643,2014,2017,2JD,Parole,Black - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,Yes
18644,2014,2017,,,White - Hispanic,45-54,Male,D Felony,Other,Other Criminal,No,No
18645,2014,2017,8JD,Parole,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Traffic,No,Yes
18646,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Violent,Assault,Yes,Yes
18647,2014,2017,,,Black - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Drug,Drug Possession,No,No
18648,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Theft,No,Yes
18649,2014,2017,,,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18650,2014,2017,,,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18651,2014,2017,,,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18652,2014,2017,,,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18653,2014,2017,,,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18654,2014,2017,,,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18655,2014,2017,,,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18656,2014,2017,7JD,Parole,Black - Non-Hispanic,45-54,Male,B Felony,Violent,Other Violent,No,No
18657,2014,2017,7JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,No
18658,2014,2017,7JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,No
18659,2014,2017,7JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,No
18660,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,Special Sentence 2005,Violent,Sex,Yes,Yes
18661,2014,2017,,,White - Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,No
18662,2014,2017,,,Black - Non-Hispanic,35-44,Male,D Felony,Violent,Assault,Yes,No
18663,2014,2017,1JD,Parole,White - Non-Hispanic,55 and Older,Male,D Felony,Property,Forgery/Fraud,No,Yes
18664,2014,2017,6JD,Parole,White - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,No
18665,2014,2017,,,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Public Order,Weapons,No,No
18666,2014,2017,,,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Public Order,Weapons,No,No
18667,2014,2017,2JD,Parole,Black - Non-Hispanic,45-54,Female,Aggravated Misdemeanor,Property,Theft,No,No
18668,2014,2017,5JD,Parole,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Violent,Assault,Yes,No
18669,2014,2017,1JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,No
18670,2014,2017,2JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Property,Theft,No,Yes
18671,2014,2017,7JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Drug,Trafficking,Yes,No
18672,2014,2017,6JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,No,Yes
18673,2014,2017,2JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Property,Burglary,Yes,No
18674,2014,2017,,,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Other,Other Criminal,No,No
18675,2014,2017,,,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Other,Other Criminal,No,No
18676,2014,2017,,,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Other,Other Criminal,No,No
18677,2014,2017,,,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Other,Other Criminal,No,No
18678,2014,2017,3JD,Parole,White - Hispanic,25-34,Male,D Felony,Property,Burglary,Yes,Yes
18679,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Drug,Drug Possession,Yes,No
18680,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,B Felony,Drug,Trafficking,Yes,Yes
18681,2014,2017,5JD,Parole,Black - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,Yes,Yes
18682,2014,2017,7JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Property,Burglary,Yes,No
18683,2014,2017,7JD,Parole,White - Non-Hispanic,55 and Older,Male,D Felony,Violent,Sex,No,No
18684,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,No,No
18685,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,No,No
18686,2014,2017,,,Black - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,Yes,Yes
18687,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18688,2014,2017,7JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,No
18689,2014,2017,5JD,Parole,Black - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Violent,Assault,No,No
18690,2014,2017,5JD,Parole,Black - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Violent,Assault,No,No
18691,2014,2017,2JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Public Order,Traffic,Yes,Yes
18692,2014,2017,5JD,Parole,Black - Non-Hispanic,55 and Older,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,No
18693,2014,2017,5JD,Parole,Black - Non-Hispanic,55 and Older,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,No
18694,2014,2017,3JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,Yes,No
18695,2014,2017,6JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Other Drug,Yes,Yes
18696,2014,2017,7JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,No
18697,2014,2017,7JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,No
18698,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,Yes
18699,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,Yes
18700,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,Yes
18701,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,Yes
18702,2014,2017,,,White - Non-Hispanic,45-54,Male,D Felony,Drug,Drug Possession,No,Yes
18703,2014,2017,,,White - Non-Hispanic,45-54,Male,D Felony,Drug,Drug Possession,No,Yes
18704,2014,2017,,,White - Non-Hispanic,45-54,Male,D Felony,Drug,Drug Possession,No,Yes
18705,2014,2017,1JD,Parole,Black - Non-Hispanic,45-54,Male,B Felony,Violent,Robbery,Yes,No
18706,2014,2017,7JD,Parole,White - Hispanic,35-44,Female,C Felony,Drug,Trafficking,No,Yes
18707,2014,2017,,,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Property,Forgery/Fraud,No,No
18708,2014,2017,,,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Property,Forgery/Fraud,No,No
18709,2014,2017,1JD,Parole,Black - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,No,No
18710,2014,2017,,,Black - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Public Order,OWI,No,No
18711,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Public Order,OWI,Yes,No
18712,2014,2017,4JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Property,Theft,No,No
18713,2014,2017,4JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Property,Theft,No,No
18714,2014,2017,,,White - Non-Hispanic,55 and Older,Male,D Felony,Property,Forgery/Fraud,No,No
18715,2014,2017,7JD,Parole,White - Non-Hispanic,35-44,Female,C Felony,Violent,Murder/Manslaughter,Yes,No
18716,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18717,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18718,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18719,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18720,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18721,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18722,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18723,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18724,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18725,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18726,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18727,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18728,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18729,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18730,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18731,2014,2017,,,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,No,No
18732,2014,2017,,,White - Hispanic,45-54,Male,B Felony,Drug,Trafficking,No,No
18733,2014,2017,,,White - Hispanic,45-54,Male,B Felony,Drug,Trafficking,No,No
18734,2014,2017,,,White - Non-Hispanic,25-34,Female,D Felony,Property,Theft,No,Yes
18735,2014,2017,,,White - Non-Hispanic,25-34,Female,D Felony,Property,Theft,No,Yes
18736,2014,2017,2JD,Parole,White - Non-Hispanic,45-54,Female,C Felony,Drug,Other Drug,Yes,Yes
18737,2014,2017,1JD,Parole,Black - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,No,Yes
18738,2014,2017,,,White - Hispanic,45-54,Male,D Felony,Public Order,OWI,No,No
18739,2014,2017,,,White - Hispanic,45-54,Male,D Felony,Public Order,OWI,No,No
18740,2014,2017,5JD,Parole,White - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Property,Theft,Yes,No
18741,2014,2017,5JD,Parole,Black - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18742,2014,2017,3JD,Parole,Black - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Other,Other Criminal,Yes,No
18743,2014,2017,1JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Property,Burglary,Yes,No
18744,2014,2017,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Property,Burglary,Yes,Yes
18745,2014,2017,7JD,Parole,White - Non-Hispanic,45-54,Female,D Felony,Property,Forgery/Fraud,No,No
18746,2014,2017,1JD,Parole,Black - Non-Hispanic,45-54,Male,D Felony,Property,Theft,Yes,No
18747,2014,2017,5JD,Parole,White - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Violent,Assault,No,No
18748,2014,2017,,,White - Non-Hispanic,35-44,Male,D Felony,Violent,Murder/Manslaughter,No,No
18749,2014,2017,,,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,Yes,Yes
18750,2014,2017,,,White - Non-Hispanic,35-44,Female,B Felony,Drug,Trafficking,No,No
18751,2014,2017,4JD,Parole,White - Non-Hispanic,25-34,Male,B Felony,Other,Other Criminal,Yes,No
18752,2014,2017,,,Black - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Public Order,Alcohol,No,Yes
18753,2014,2017,5JD,Parole,White - Hispanic,45-54,Male,D Felony,Public Order,Traffic,No,Yes
18754,2014,2017,,,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Public Order,OWI,No,No
18755,2014,2017,,,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Other,Other Criminal,Yes,No
18756,2014,2017,,,White - Non-Hispanic,25-34,Male,C Felony,Violent,Sex,Yes,No
18757,2014,2017,,,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Drug,Drug Possession,Yes,No
18758,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Female,D Felony,Property,Forgery/Fraud,No,Yes
18759,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Female,D Felony,Property,Forgery/Fraud,No,Yes
18760,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,Yes,No
18761,2014,2017,6JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Drug,Trafficking,No,No
18762,2014,2017,6JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Drug,Trafficking,No,No
18763,2014,2017,6JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Drug,Trafficking,No,No
18764,2014,2017,,,Black - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Drug,Drug Possession,No,Yes
18765,2014,2017,,,Black - Non-Hispanic,25-34,Male,Special Sentence 2005,Violent,Sex,Yes,Yes
18766,2014,2017,,,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,No,No
18767,2014,2017,,,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,No,No
18768,2014,2017,,,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,No,No
18769,2014,2017,5JD,Parole,Black - Non-Hispanic,45-54,Female,D Felony,Property,Forgery/Fraud,Yes,Yes
18770,2014,2017,6JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Property,Theft,Yes,Yes
18771,2014,2017,3JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,Yes,No
18772,2014,2017,3JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Other,Other Criminal,Yes,Yes
18773,2014,2017,1JD,Parole,White - Non-Hispanic,25-34,Female,D Felony,Property,Burglary,Yes,Yes
18774,2014,2017,,,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Public Order,OWI,No,No
18775,2014,2017,,,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Public Order,OWI,No,No
18776,2014,2017,,,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Public Order,OWI,No,No
18777,2014,2017,,,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Public Order,OWI,No,No
18778,2014,2017,1JD,Parole,Black - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,Yes
18779,2014,2017,,,White - Hispanic,25-34,Male,D Felony,Property,Vandalism,No,Yes
18780,2014,2017,5JD,Parole,White - Non-Hispanic,55 and Older,Male,C Felony,Drug,Trafficking,No,No
18781,2014,2017,5JD,Parole,White - Non-Hispanic,55 and Older,Male,C Felony,Drug,Trafficking,No,No
18782,2014,2017,5JD,Parole,Black - Non-Hispanic,45-54,Male,C Felony,Property,Burglary,Yes,No
18783,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Violent,Assault,Yes,No
18784,2014,2017,5JD,Parole,Black - Non-Hispanic,Under 25,Male,D Felony,Violent,Assault,No,No
18785,2014,2017,8JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Theft,No,No
18786,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,No
18787,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,No
18788,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,No
18789,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,No
18790,2014,2017,5JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Property,Burglary,No,Yes
18791,2014,2017,8JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Drug,Drug Possession,Yes,Yes
18792,2014,2017,7JD,Parole,White - Hispanic,Under 25,Male,D Felony,Property,Vandalism,No,Yes
18793,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Weapons,Yes,No
18794,2014,2017,,,White - Hispanic,Under 25,Male,Aggravated Misdemeanor,Other,Other Criminal,Yes,No
18795,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Property,Burglary,Yes,Yes
18796,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Theft,No,No
18797,2014,2017,2JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Theft,No,No
18798,2014,2017,,,White - Non-Hispanic,35-44,Male,C Felony,Violent,Assault,Yes,No
18799,2014,2017,3JD,Parole,American Indian or Alaska Native - Non-Hispanic,25-34,Female,C Felony,Violent,Other Violent,Yes,No
18800,2014,2017,,,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,Traffic,Yes,No
18801,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,Yes,No
18802,2014,2017,7JD,Parole,White - Hispanic,35-44,Male,D Felony,Public Order,OWI,No,No
18803,2014,2017,1JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Property,Burglary,Yes,No
18804,2014,2017,5JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,No
18805,2014,2017,5JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,Yes,No
18806,2014,2017,,,White - Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,No
